timestamp_utc,timestamp_local,hb_normalized_kwh,gb_normalized_kwh,lb_normalized_kwh
2024-01-04T06:00:00Z,2024-01-04T07:00:00+01:00,37.834,24.253,28.32
2024-01-04T06:15:00Z,2024-01-04T07:15:00+01:00,39.98,26.664,32.533
2024-01-04T06:30:00Z,2024-01-04T07:30:00+01:00,41.287,29.795,37.12
2024-01-04T06:45:00Z,2024-01-04T07:45:00+01:00,41.94,33.895,41.806
2024-01-04T07:00:00Z,2024-01-04T08:00:00+01:00,42.127,39.039,46.318
2024-01-04T07:15:00Z,2024-01-04T08:15:00+01:00,41.94,44.606,50.282
2024-01-04T07:30:00Z,2024-01-04T08:30:00+01:00,41.412,49.824,53.249
2024-01-04T07:45:00Z,2024-01-04T08:45:00+01:00,40.665,53.875,54.72
2024-01-04T08:00:00Z,2024-01-04T09:00:00+01:00,39.731,56.211,54.47
2024-01-04T08:15:00Z,2024-01-04T09:15:00+01:00,38.767,57.155,52.75
2024-01-04T08:30:00Z,2024-01-04T09:30:00+01:00,37.802,57.255,50.058
2024-01-04T08:45:00Z,2024-01-04T09:45:00+01:00,37.025,57.13,46.867
2024-01-04T09:00:00Z,2024-01-04T10:00:00+01:00,36.496,57.155,43.626
2024-01-04T09:15:00Z,2024-01-04T10:15:00+01:00,36.153,57.453,40.734
2024-01-04T09:30:00Z,2024-01-04T10:30:00+01:00,35.998,57.901,38.516
2024-01-04T09:45:00Z,2024-01-04T10:45:00+01:00,35.998,58.522,37.419
2024-01-04T10:00:00Z,2024-01-04T11:00:00+01:00,36.122,59.168,37.568
2024-01-04T10:15:00Z,2024-01-04T11:15:00+01:00,36.402,59.64,38.416
2024-01-04T10:30:00Z,2024-01-04T11:30:00+01:00,36.931,59.74,39.239
2024-01-04T10:45:00Z,2024-01-04T11:45:00+01:00,37.802,59.218,39.263
2024-01-04T11:00:00Z,2024-01-04T12:00:00+01:00,39.016,57.901,37.942
2024-01-04T11:15:00Z,2024-01-04T12:15:00+01:00,40.323,55.937,35.699
2024-01-04T11:30:00Z,2024-01-04T12:30:00+01:00,41.38,53.602,33.081
2024-01-04T11:45:00Z,2024-01-04T12:45:00+01:00,41.94,51.092,30.713
2024-01-04T12:00:00Z,2024-01-04T13:00:00+01:00,41.754,48.631,29.043
2024-01-04T12:15:00Z,2024-01-04T13:15:00+01:00,40.976,46.395,28.045
2024-01-04T12:30:00Z,2024-01-04T13:30:00+01:00,39.825,44.531,27.497
2024-01-04T12:45:00Z,2024-01-04T13:45:00+01:00,38.58,43.189,27.248
2024-01-04T13:00:00Z,2024-01-04T14:00:00+01:00,37.398,42.493,27.123
2024-01-04T13:15:00Z,2024-01-04T14:15:00+01:00,36.34,42.419,27.048
2024-01-04T13:30:00Z,2024-01-04T14:30:00+01:00,35.376,42.916,27.023
2024-01-04T13:45:00Z,2024-01-04T14:45:00+01:00,34.442,43.885,27.023
2024-01-04T14:00:00Z,2024-01-04T15:00:00+01:00,33.571,45.252,26.998
2024-01-04T14:15:00Z,2024-01-04T15:15:00+01:00,32.824,46.768,26.998
2024-01-04T14:30:00Z,2024-01-04T15:30:00+01:00,32.202,48.184,27.073
2024-01-04T14:45:00Z,2024-01-04T15:45:00+01:00,31.86,49.228,27.248
2024-01-04T15:00:00Z,2024-01-04T16:00:00+01:00,31.798,49.725,27.572
2024-01-04T15:15:00Z,2024-01-04T16:15:00+01:00,32.109,49.874,28.195
2024-01-04T15:30:00Z,2024-01-04T16:30:00+01:00,32.855,49.924,29.267
2024-01-04T15:45:00Z,2024-01-04T16:45:00+01:00,34.193,50.147,30.937
2024-01-04T16:00:00Z,2024-01-04T17:00:00+01:00,36.091,50.694,33.33
2024-01-04T16:15:00Z,2024-01-04T17:15:00+01:00,38.487,51.141,36.397
2024-01-04T16:30:00Z,2024-01-04T17:30:00+01:00,41.256,51.067,40.011
2024-01-04T16:45:00Z,2024-01-04T17:45:00+01:00,44.274,49.924,44.1
2024-01-04T17:00:00Z,2024-01-04T18:00:00+01:00,47.416,47.389,48.487
2024-01-04T17:15:00Z,2024-01-04T18:15:00+01:00,50.465,43.885,52.725
2024-01-04T17:30:00Z,2024-01-04T18:30:00+01:00,53.266,39.884,56.365
2024-01-04T17:45:00Z,2024-01-04T18:45:00+01:00,55.661,35.983,58.883
2024-01-04T18:00:00Z,2024-01-04T19:00:00+01:00,57.466,32.628,59.93
2024-01-04T18:15:00Z,2024-01-04T19:15:00+01:00,58.555,29.844,59.506
2024-01-04T18:30:00Z,2024-01-04T19:30:00+01:00,58.773,27.658,57.711
2024-01-04T18:45:00Z,2024-01-04T19:45:00+01:00,57.995,25.993,54.72
2024-01-04T19:00:00Z,2024-01-04T20:00:00+01:00,56.221,24.85,50.706
2024-01-04T19:15:00Z,2024-01-04T20:15:00+01:00,53.732,24.029,46.094
2024-01-04T19:30:00Z,2024-01-04T20:30:00+01:00,50.994,23.383,41.407
2024-01-04T19:45:00Z,2024-01-04T20:45:00+01:00,48.412,22.762,37.169
2024-01-04T20:00:00Z,2024-01-04T21:00:00+01:00,46.327,21.992,33.804
2024-01-04T20:15:00Z,2024-01-04T21:15:00+01:00,44.616,21.172,31.211
2024-01-04T20:30:00Z,2024-01-04T21:30:00+01:00,43.061,20.401,29.242
2024-01-04T20:45:00Z,2024-01-04T21:45:00+01:00,41.443,19.73,27.721
2024-01-04T21:00:00Z,2024-01-04T22:00:00+01:00,39.576,19.283,26.45
2024-01-04T21:15:00Z,2024-01-04T22:15:00+01:00,37.491,18.985,25.353
2024-01-04T21:30:00Z,2024-01-04T22:30:00+01:00,35.251,18.786,24.356
2024-01-04T21:45:00Z,2024-01-04T22:45:00+01:00,32.887,18.562,23.334
2024-01-04T22:00:00Z,2024-01-04T23:00:00+01:00,30.491,18.314,22.212
2024-01-04T22:15:00Z,2024-01-04T23:15:00+01:00,28.064,17.966,21.09
2024-01-04T22:30:00Z,2024-01-04T23:30:00+01:00,25.668,17.519,19.968
2024-01-04T22:45:00Z,2024-01-04T23:45:00+01:00,23.304,16.947,18.946
2024-01-04T23:00:00Z,2024-01-05T00:00:00+01:00,21.057,16.276,18.049
2024-01-04T23:15:00Z,2024-01-05T00:15:00+01:00,18.939,15.555,17.301
2024-01-04T23:30:00Z,2024-01-05T00:30:00+01:00,17.101,14.81,16.678
2024-01-04T23:45:00Z,2024-01-05T00:45:00+01:00,15.544,14.164,16.154
2024-01-05T00:00:00Z,2024-01-05T01:00:00+01:00,14.391,13.617,15.755
2024-01-05T00:15:00Z,2024-01-05T01:15:00+01:00,13.581,13.195,15.431
2024-01-05T00:30:00Z,2024-01-05T01:30:00+01:00,13.052,12.847,15.207
2024-01-05T00:45:00Z,2024-01-05T01:45:00+01:00,12.709,12.549,15.007
2024-01-05T01:00:00Z,2024-01-05T02:00:00+01:00,12.491,12.275,14.858
2024-01-05T01:15:00Z,2024-01-05T02:15:00+01:00,12.335,12.051,14.758
2024-01-05T01:30:00Z,2024-01-05T02:30:00+01:00,12.273,11.902,14.658
2024-01-05T01:45:00Z,2024-01-05T02:45:00+01:00,12.18,11.853,14.559
2024-01-05T02:00:00Z,2024-01-05T03:00:00+01:00,12.086,11.902,14.434
2024-01-05T02:15:00Z,2024-01-05T03:15:00+01:00,12.024,12.101,14.309
2024-01-05T02:30:00Z,2024-01-05T03:30:00+01:00,11.93,12.474,14.185
2024-01-05T02:45:00Z,2024-01-05T03:45:00+01:00,11.93,12.996,14.085
2024-01-05T03:00:00Z,2024-01-05T04:00:00+01:00,11.962,13.692,14.035
2024-01-05T03:15:00Z,2024-01-05T04:15:00+01:00,12.086,14.462,14.035
2024-01-05T03:30:00Z,2024-01-05T04:30:00+01:00,12.242,15.208,14.11
2024-01-05T03:45:00Z,2024-01-05T04:45:00+01:00,12.46,15.779,14.309
2024-01-05T04:00:00Z,2024-01-05T05:00:00+01:00,12.74,16.152,14.658
2024-01-05T04:15:00Z,2024-01-05T05:15:00+01:00,13.426,16.4,15.182
2024-01-05T04:30:00Z,2024-01-05T05:30:00+01:00,14.859,16.674,15.905
2024-01-05T04:45:00Z,2024-01-05T05:45:00+01:00,17.382,17.171,16.852
2024-01-05T05:00:00Z,2024-01-05T06:00:00+01:00,21.182,18.016,18.074
2024-01-05T05:15:00Z,2024-01-05T06:15:00+01:00,25.792,19.159,19.694
2024-01-05T05:30:00Z,2024-01-05T06:30:00+01:00,30.527,20.6,21.863
2024-01-05T05:45:00Z,2024-01-05T06:45:00+01:00,34.732,22.29,24.705
2024-01-05T06:00:00Z,2024-01-05T07:00:00+01:00,37.878,24.253,28.32
2024-01-05T06:15:00Z,2024-01-05T07:15:00+01:00,40.028,26.664,32.533
2024-01-05T06:30:00Z,2024-01-05T07:30:00+01:00,41.336,29.795,37.12
2024-01-05T06:45:00Z,2024-01-05T07:45:00+01:00,41.99,33.895,41.806
2024-01-05T07:00:00Z,2024-01-05T08:00:00+01:00,42.177,39.039,46.318
2024-01-05T07:15:00Z,2024-01-05T08:15:00+01:00,41.99,44.606,50.282
2024-01-05T07:30:00Z,2024-01-05T08:30:00+01:00,41.461,49.824,53.249
2024-01-05T07:45:00Z,2024-01-05T08:45:00+01:00,40.713,53.875,54.72
2024-01-05T08:00:00Z,2024-01-05T09:00:00+01:00,39.779,56.211,54.47
2024-01-05T08:15:00Z,2024-01-05T09:15:00+01:00,38.813,57.155,52.75
2024-01-05T08:30:00Z,2024-01-05T09:30:00+01:00,37.847,57.255,50.058
2024-01-05T08:45:00Z,2024-01-05T09:45:00+01:00,37.069,57.13,46.867
2024-01-05T09:00:00Z,2024-01-05T10:00:00+01:00,36.539,57.155,43.626
2024-01-05T09:15:00Z,2024-01-05T10:15:00+01:00,36.196,57.453,40.734
2024-01-05T09:30:00Z,2024-01-05T10:30:00+01:00,36.041,57.901,38.516
2024-01-05T09:45:00Z,2024-01-05T10:45:00+01:00,36.041,58.522,37.419
2024-01-05T10:00:00Z,2024-01-05T11:00:00+01:00,36.165,59.168,37.568
2024-01-05T10:15:00Z,2024-01-05T11:15:00+01:00,36.446,59.64,38.416
2024-01-05T10:30:00Z,2024-01-05T11:30:00+01:00,36.975,59.74,39.239
2024-01-05T10:45:00Z,2024-01-05T11:45:00+01:00,37.847,59.218,39.263
2024-01-05T11:00:00Z,2024-01-05T12:00:00+01:00,39.062,57.901,37.942
2024-01-05T11:15:00Z,2024-01-05T12:15:00+01:00,40.37,55.937,35.699
2024-01-05T11:30:00Z,2024-01-05T12:30:00+01:00,41.43,53.602,33.081
2024-01-05T11:45:00Z,2024-01-05T12:45:00+01:00,41.99,51.092,30.713
2024-01-05T12:00:00Z,2024-01-05T13:00:00+01:00,41.803,48.631,29.043
2024-01-05T12:15:00Z,2024-01-05T13:15:00+01:00,41.025,46.395,28.045
2024-01-05T12:30:00Z,2024-01-05T13:30:00+01:00,39.872,44.531,27.497
2024-01-05T12:45:00Z,2024-01-05T13:45:00+01:00,38.626,43.189,27.248
2024-01-05T13:00:00Z,2024-01-05T14:00:00+01:00,37.442,42.493,27.123
2024-01-05T13:15:00Z,2024-01-05T14:15:00+01:00,36.383,42.419,27.048
2024-01-05T13:30:00Z,2024-01-05T14:30:00+01:00,35.418,42.916,27.023
2024-01-05T13:45:00Z,2024-01-05T14:45:00+01:00,34.483,43.885,27.023
2024-01-05T14:00:00Z,2024-01-05T15:00:00+01:00,33.611,45.252,26.998
2024-01-05T14:15:00Z,2024-01-05T15:15:00+01:00,32.863,46.768,26.998
2024-01-05T14:30:00Z,2024-01-05T15:30:00+01:00,32.24,48.184,27.073
2024-01-05T14:45:00Z,2024-01-05T15:45:00+01:00,31.898,49.228,27.248
2024-01-05T15:00:00Z,2024-01-05T16:00:00+01:00,31.835,49.725,27.572
2024-01-05T15:15:00Z,2024-01-05T16:15:00+01:00,32.147,49.874,28.195
2024-01-05T15:30:00Z,2024-01-05T16:30:00+01:00,32.894,49.924,29.267
2024-01-05T15:45:00Z,2024-01-05T16:45:00+01:00,34.234,50.147,30.937
2024-01-05T16:00:00Z,2024-01-05T17:00:00+01:00,36.134,50.694,33.33
2024-01-05T16:15:00Z,2024-01-05T17:15:00+01:00,38.533,51.141,36.397
2024-01-05T16:30:00Z,2024-01-05T17:30:00+01:00,41.305,51.067,40.011
2024-01-05T16:45:00Z,2024-01-05T17:45:00+01:00,44.326,49.924,44.1
2024-01-05T17:00:00Z,2024-01-05T18:00:00+01:00,47.473,47.389,48.487
2024-01-05T17:15:00Z,2024-01-05T18:15:00+01:00,50.525,43.885,52.725
2024-01-05T17:30:00Z,2024-01-05T18:30:00+01:00,53.329,39.884,56.365
2024-01-05T17:45:00Z,2024-01-05T18:45:00+01:00,55.727,35.983,58.883
2024-01-05T18:00:00Z,2024-01-05T19:00:00+01:00,57.534,32.628,59.93
2024-01-05T18:15:00Z,2024-01-05T19:15:00+01:00,58.624,29.844,59.506
2024-01-05T18:30:00Z,2024-01-05T19:30:00+01:00,58.842,27.658,57.711
2024-01-05T18:45:00Z,2024-01-05T19:45:00+01:00,58.064,25.993,54.72
2024-01-05T19:00:00Z,2024-01-05T20:00:00+01:00,56.288,24.85,50.706
2024-01-05T19:15:00Z,2024-01-05T20:15:00+01:00,53.796,24.029,46.094
2024-01-05T19:30:00Z,2024-01-05T20:30:00+01:00,51.055,23.383,41.407
2024-01-05T19:45:00Z,2024-01-05T20:45:00+01:00,48.469,22.762,37.169
2024-01-05T20:00:00Z,2024-01-05T21:00:00+01:00,46.382,21.992,33.804
2024-01-05T20:15:00Z,2024-01-05T21:15:00+01:00,44.669,21.172,31.211
2024-01-05T20:30:00Z,2024-01-05T21:30:00+01:00,43.112,20.401,29.242
2024-01-05T20:45:00Z,2024-01-05T21:45:00+01:00,41.492,19.73,27.721
2024-01-05T21:00:00Z,2024-01-05T22:00:00+01:00,39.623,19.283,26.45
2024-01-05T21:15:00Z,2024-01-05T22:15:00+01:00,37.536,18.985,25.353
2024-01-05T21:30:00Z,2024-01-05T22:30:00+01:00,35.293,18.786,24.356
2024-01-05T21:45:00Z,2024-01-05T22:45:00+01:00,32.926,18.562,23.334
2024-01-05T22:00:00Z,2024-01-05T23:00:00+01:00,30.527,18.314,22.212
2024-01-05T22:15:00Z,2024-01-05T23:15:00+01:00,28.097,17.966,21.09
2024-01-05T22:30:00Z,2024-01-05T23:30:00+01:00,25.699,17.519,19.968
2024-01-05T22:45:00Z,2024-01-05T23:45:00+01:00,23.331,16.947,18.946
2024-01-05T23:00:00Z,2024-01-06T00:00:00+01:00,22.078,17.394,18.423
2024-01-05T23:15:00Z,2024-01-06T00:15:00+01:00,21.267,18.14,18.198
2024-01-05T23:30:00Z,2024-01-06T00:30:00+01:00,20.55,18.861,18.099
2024-01-05T23:45:00Z,2024-01-06T00:45:00+01:00,19.739,19.283,18.024
2024-01-06T00:00:00Z,2024-01-06T01:00:00+01:00,18.554,19.159,17.824
2024-01-06T00:15:00Z,2024-01-06T01:15:00+01:00,17.151,18.637,17.55
2024-01-06T00:30:00Z,2024-01-06T01:30:00+01:00,15.748,17.916,17.226
2024-01-06T00:45:00Z,2024-01-06T01:45:00+01:00,14.532,17.171,16.852
2024-01-06T01:00:00Z,2024-01-06T02:00:00+01:00,13.69,16.599,16.503
2024-01-06T01:15:00Z,2024-01-06T02:15:00+01:00,13.191,16.177,16.154
2024-01-06T01:30:00Z,2024-01-06T02:30:00+01:00,12.91,15.928,15.805
2024-01-06T01:45:00Z,2024-01-06T02:45:00+01:00,12.723,15.779,15.481
2024-01-06T02:00:00Z,2024-01-06T03:00:00+01:00,12.567,15.754,15.132
2024-01-06T02:15:00Z,2024-01-06T03:15:00+01:00,12.442,15.804,14.808
2024-01-06T02:30:00Z,2024-01-06T03:30:00+01:00,12.318,15.903,14.534
2024-01-06T02:45:00Z,2024-01-06T03:45:00+01:00,12.193,16.028,14.309
2024-01-06T03:00:00Z,2024-01-06T04:00:00+01:00,12.099,16.152,14.185
2024-01-06T03:15:00Z,2024-01-06T04:15:00+01:00,12.006,16.301,14.16
2024-01-06T03:30:00Z,2024-01-06T04:30:00+01:00,11.943,16.475,14.21
2024-01-06T03:45:00Z,2024-01-06T04:45:00+01:00,11.943,16.723,14.309
2024-01-06T04:00:00Z,2024-01-06T05:00:00+01:00,12.006,17.022,14.509
2024-01-06T04:15:00Z,2024-01-06T05:15:00+01:00,12.193,17.37,14.758
2024-01-06T04:30:00Z,2024-01-06T05:30:00+01:00,12.567,17.742,15.082
2024-01-06T04:45:00Z,2024-01-06T05:45:00+01:00,13.222,18.115,15.481
2024-01-06T05:00:00Z,2024-01-06T06:00:00+01:00,14.22,18.488,15.98
2024-01-06T05:15:00Z,2024-01-06T06:15:00+01:00,15.561,19.084,16.802
2024-01-06T05:30:00Z,2024-01-06T06:30:00+01:00,17.245,20.128,18.173
2024-01-06T05:45:00Z,2024-01-06T06:45:00+01:00,19.209,21.818,20.317
2024-01-06T06:00:00Z,2024-01-06T07:00:00+01:00,21.486,24.352,23.409
2024-01-06T06:15:00Z,2024-01-06T07:15:00+01:00,24.043,27.509,27.273
2024-01-06T06:30:00Z,2024-01-06T07:30:00+01:00,26.849,31.012,31.635
2024-01-06T06:45:00Z,2024-01-06T07:45:00+01:00,29.843,34.591,36.247
2024-01-06T07:00:00Z,2024-01-06T08:00:00+01:00,32.993,38.02,40.834
2024-01-06T07:15:00Z,2024-01-06T08:15:00+01:00,36.111,41.102,45.122
2024-01-06T07:30:00Z,2024-01-06T08:30:00+01:00,38.949,43.711,48.762
2024-01-06T07:45:00Z,2024-01-06T08:45:00+01:00,41.256,45.749,51.504
2024-01-06T08:00:00Z,2024-01-06T09:00:00+01:00,42.909,47.091,53.074
2024-01-06T08:15:00Z,2024-01-06T09:15:00+01:00,44.001,47.911,53.498
2024-01-06T08:30:00Z,2024-01-06T09:30:00+01:00,44.687,48.482,52.875
2024-01-06T08:45:00Z,2024-01-06T09:45:00+01:00,45.154,48.979,51.254
2024-01-06T09:00:00Z,2024-01-06T10:00:00+01:00,45.529,49.65,48.836
2024-01-06T09:15:00Z,2024-01-06T10:15:00+01:00,45.903,50.371,46.119
2024-01-06T09:30:00Z,2024-01-06T10:30:00+01:00,46.277,51.042,43.726
2024-01-06T09:45:00Z,2024-01-06T10:45:00+01:00,46.714,51.539,42.255
2024-01-06T10:00:00Z,2024-01-06T11:00:00+01:00,47.244,51.787,42.105
2024-01-06T10:15:00Z,2024-01-06T11:15:00+01:00,47.867,51.763,42.704
2024-01-06T10:30:00Z,2024-01-06T11:30:00+01:00,48.647,51.539,43.252
2024-01-06T10:45:00Z,2024-01-06T11:45:00+01:00,49.582,51.092,42.953
2024-01-06T11:00:00Z,2024-01-06T12:00:00+01:00,50.643,50.446,41.233
2024-01-06T11:15:00Z,2024-01-06T12:15:00+01:00,51.703,49.625,38.516
2024-01-06T11:30:00Z,2024-01-06T12:30:00+01:00,52.514,48.607,35.399
2024-01-06T11:45:00Z,2024-01-06T12:45:00+01:00,52.95,47.364,32.558
2024-01-06T12:00:00Z,2024-01-06T13:00:00+01:00,52.826,45.873,30.439
2024-01-06T12:15:00Z,2024-01-06T13:15:00+01:00,52.264,44.109,28.943
2024-01-06T12:30:00Z,2024-01-06T13:30:00+01:00,51.391,41.972,27.821
2024-01-06T12:45:00Z,2024-01-06T13:45:00+01:00,50.362,39.462,26.774
2024-01-06T13:00:00Z,2024-01-06T14:00:00+01:00,49.302,36.579,25.652
2024-01-06T13:15:00Z,2024-01-06T14:15:00+01:00,48.304,33.497,24.48
2024-01-06T13:30:00Z,2024-01-06T14:30:00+01:00,47.337,30.491,23.433
2024-01-06T13:45:00Z,2024-01-06T14:45:00+01:00,46.464,27.856,22.636
2024-01-06T14:00:00Z,2024-01-06T15:00:00+01:00,45.684,25.794,22.162
2024-01-06T14:15:00Z,2024-01-06T15:15:00+01:00,45.03,24.203,21.988
2024-01-06T14:30:00Z,2024-01-06T15:30:00+01:00,44.499,23.011,21.938
2024-01-06T14:45:00Z,2024-01-06T15:45:00+01:00,44.125,22.066,21.938
2024-01-06T15:00:00Z,2024-01-06T16:00:00+01:00,43.938,21.271,21.913
2024-01-06T15:15:00Z,2024-01-06T16:15:00+01:00,44.188,20.699,22.062
2024-01-06T15:30:00Z,2024-01-06T16:30:00+01:00,45.186,20.476,22.661
2024-01-06T15:45:00Z,2024-01-06T16:45:00+01:00,47.244,20.675,24.007
2024-01-06T16:00:00Z,2024-01-06T17:00:00+01:00,50.487,21.321,26.3
2024-01-06T16:15:00Z,2024-01-06T17:15:00+01:00,54.447,22.24,29.367
2024-01-06T16:30:00Z,2024-01-06T17:30:00+01:00,58.439,23.209,33.081
2024-01-06T16:45:00Z,2024-01-06T17:45:00+01:00,61.775,23.905,37.169
2024-01-06T17:00:00Z,2024-01-06T18:00:00+01:00,63.989,24.203,41.482
2024-01-06T17:15:00Z,2024-01-06T18:15:00+01:00,65.206,24.203,45.72
2024-01-06T17:30:00Z,2024-01-06T18:30:00+01:00,65.829,24.054,49.609
2024-01-06T17:45:00Z,2024-01-06T18:45:00+01:00,66.172,23.905,52.875
2024-01-06T18:00:00Z,2024-01-06T19:00:00+01:00,66.484,23.93,55.218
2024-01-06T18:15:00Z,2024-01-06T19:15:00+01:00,66.422,24.054,56.39
2024-01-06T18:30:00Z,2024-01-06T19:30:00+01:00,65.611,24.154,56.066
2024-01-06T18:45:00Z,2024-01-06T19:45:00+01:00,63.584,24.154,54.047
2024-01-06T19:00:00Z,2024-01-06T20:00:00+01:00,60.154,23.93,50.182
2024-01-06T19:15:00Z,2024-01-06T20:15:00+01:00,55.819,23.557,45.197
2024-01-06T19:30:00Z,2024-01-06T20:30:00+01:00,51.266,23.06,39.962
2024-01-06T19:45:00Z,2024-01-06T20:45:00+01:00,47.244,22.514,35.325
2024-01-06T20:00:00Z,2024-01-06T21:00:00+01:00,44.25,21.992,31.984
2024-01-06T20:15:00Z,2024-01-06T21:15:00+01:00,42.192,21.47,29.741
2024-01-06T20:30:00Z,2024-01-06T21:30:00+01:00,40.851,20.948,28.22
2024-01-06T20:45:00Z,2024-01-06T21:45:00+01:00,39.978,20.426,27.023
2024-01-06T21:00:00Z,2024-01-06T22:00:00+01:00,39.323,19.904,25.852
2024-01-06T21:15:00Z,2024-01-06T22:15:00+01:00,38.699,19.382,24.63
2024-01-06T21:30:00Z,2024-01-06T22:30:00+01:00,37.92,18.861,23.409
2024-01-06T21:45:00Z,2024-01-06T22:45:00+01:00,36.859,18.339,22.162
2024-01-06T22:00:00Z,2024-01-06T23:00:00+01:00,35.363,17.817,20.941
2024-01-06T22:15:00Z,2024-01-06T23:15:00+01:00,33.492,17.32,19.769
2024-01-06T22:30:00Z,2024-01-06T23:30:00+01:00,31.433,16.798,18.697
2024-01-06T22:45:00Z,2024-01-06T23:45:00+01:00,29.344,16.251,17.775
2024-01-06T23:00:00Z,2024-01-07T00:00:00+01:00,27.313,15.705,17.027
2024-01-06T23:15:00Z,2024-01-07T00:15:00+01:00,25.315,15.158,16.453
2024-01-06T23:30:00Z,2024-01-07T00:30:00+01:00,23.411,14.636,16.029
2024-01-06T23:45:00Z,2024-01-07T00:45:00+01:00,21.569,14.164,15.705
2024-01-07T00:00:00Z,2024-01-07T01:00:00+01:00,19.79,13.741,15.481
2024-01-07T00:15:00Z,2024-01-07T01:15:00+01:00,18.167,13.344,15.307
2024-01-07T00:30:00Z,2024-01-07T01:30:00+01:00,16.731,12.946,15.157
2024-01-07T00:45:00Z,2024-01-07T01:45:00+01:00,15.576,12.549,15.007
2024-01-07T01:00:00Z,2024-01-07T02:00:00+01:00,14.765,12.101,14.833
2024-01-07T01:15:00Z,2024-01-07T02:15:00+01:00,14.203,11.654,14.658
2024-01-07T01:30:00Z,2024-01-07T02:30:00+01:00,13.797,11.231,14.459
2024-01-07T01:45:00Z,2024-01-07T02:45:00+01:00,13.516,10.908,14.309
2024-01-07T02:00:00Z,2024-01-07T03:00:00+01:00,13.235,10.685,14.21
2024-01-07T02:15:00Z,2024-01-07T03:15:00+01:00,12.954,10.56,14.135
2024-01-07T02:30:00Z,2024-01-07T03:30:00+01:00,12.704,10.486,14.11
2024-01-07T02:45:00Z,2024-01-07T03:45:00+01:00,12.486,10.436,14.085
2024-01-07T03:00:00Z,2024-01-07T04:00:00+01:00,12.267,10.411,14.06
2024-01-07T03:15:00Z,2024-01-07T04:15:00+01:00,12.111,10.387,14.085
2024-01-07T03:30:00Z,2024-01-07T04:30:00+01:00,12.018,10.387,14.16
2024-01-07T03:45:00Z,2024-01-07T04:45:00+01:00,11.955,10.436,14.309
2024-01-07T04:00:00Z,2024-01-07T05:00:00+01:00,11.955,10.585,14.584
2024-01-07T04:15:00Z,2024-01-07T05:15:00+01:00,11.986,10.784,15.082
2024-01-07T04:30:00Z,2024-01-07T05:30:00+01:00,12.08,11.033,15.88
2024-01-07T04:45:00Z,2024-01-07T05:45:00+01:00,12.205,11.381,17.077
2024-01-07T05:00:00Z,2024-01-07T06:00:00+01:00,12.392,11.778,18.772
2024-01-07T05:15:00Z,2024-01-07T06:15:00+01:00,12.611,12.176,20.965
2024-01-07T05:30:00Z,2024-01-07T06:30:00+01:00,12.892,12.524,23.633
2024-01-07T05:45:00Z,2024-01-07T06:45:00+01:00,13.235,12.772,26.774
2024-01-07T06:00:00Z,2024-01-07T07:00:00+01:00,13.734,12.872,30.389
2024-01-07T06:15:00Z,2024-01-07T07:15:00+01:00,14.546,12.847,34.352
2024-01-07T06:30:00Z,2024-01-07T07:30:00+01:00,15.951,12.722,38.64
2024-01-07T06:45:00Z,2024-01-07T07:45:00+01:00,18.198,12.549,43.177
2024-01-07T07:00:00Z,2024-01-07T08:00:00+01:00,21.413,12.325,47.789
2024-01-07T07:15:00Z,2024-01-07T08:15:00+01:00,25.377,12.176,52.002
2024-01-07T07:30:00Z,2024-01-07T08:30:00+01:00,29.716,12.126,55.193
2024-01-07T07:45:00Z,2024-01-07T08:45:00+01:00,34.024,12.3,56.814
2024-01-07T08:00:00Z,2024-01-07T09:00:00+01:00,38.051,12.747,56.44
2024-01-07T08:15:00Z,2024-01-07T09:15:00+01:00,41.734,13.369,54.495
2024-01-07T08:30:00Z,2024-01-07T09:30:00+01:00,45.074,14.114,51.504
2024-01-07T08:45:00Z,2024-01-07T09:45:00+01:00,48.071,14.86,48.039
2024-01-07T09:00:00Z,2024-01-07T10:00:00+01:00,50.755,15.555,44.598
2024-01-07T09:15:00Z,2024-01-07T10:15:00+01:00,53.221,16.177,41.632
2024-01-07T09:30:00Z,2024-01-07T10:30:00+01:00,55.562,16.699,39.413
2024-01-07T09:45:00Z,2024-01-07T10:45:00+01:00,57.934,17.171,38.341
2024-01-07T10:00:00Z,2024-01-07T11:00:00+01:00,60.338,17.593,38.541
2024-01-07T10:15:00Z,2024-01-07T11:15:00+01:00,62.617,17.941,39.438
2024-01-07T10:30:00Z,2024-01-07T11:30:00+01:00,64.489,18.264,40.261
2024-01-07T10:45:00Z,2024-01-07T11:45:00+01:00,65.738,18.562,40.186
2024-01-07T11:00:00Z,2024-01-07T12:00:00+01:00,66.113,18.885,38.69
2024-01-07T11:15:00Z,2024-01-07T12:15:00+01:00,65.613,19.208,36.247
2024-01-07T11:30:00Z,2024-01-07T12:30:00+01:00,64.271,19.482,33.505
2024-01-07T11:45:00Z,2024-01-07T12:45:00+01:00,62.086,19.73,31.161
2024-01-07T12:00:00Z,2024-01-07T13:00:00+01:00,59.183,19.904,29.765
2024-01-07T12:15:00Z,2024-01-07T13:15:00+01:00,55.781,20.004,29.142
2024-01-07T12:30:00Z,2024-01-07T13:30:00+01:00,52.222,19.954,28.943
2024-01-07T12:45:00Z,2024-01-07T13:45:00+01:00,48.851,19.73,28.868
2024-01-07T13:00:00Z,2024-01-07T14:00:00+01:00,45.885,19.333,28.619
